cod_ocorrencia;ano;mes_ano;munic;mcirc;regiao;roubo_comercio
4751;2006;2006m01;Itaocara;3302106;Interior;0
4752;2006;2006m01;"Santo Antônio de Pádua;Aperibé";9999993;Interior;1
4753;2006;2006m01;Miracema;3303005;Interior;0
4754;2006;2006m01;Laje do Muriaé;3302304;Interior;0
4755;2006;2006m01;Porciúncula;3304102;Interior;0
4756;2006;2006m01;"Natividade;Varre-Sai";9999997;Interior;0
4757;2006;2006m01;São Fidélis;3304805;Interior;0
4758;2006;2006m01;Cambuci;3300902;Interior;0
4759;2006;2006m01;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;1
4760;2006;2006m01;Bom Jesus de Itabapoana;3300605;Interior;0
4761;2006;2006m01;São João da Barra;3305000;Interior;0
4762;2006;2006m01;Campos dos Goytacazes;3301009;Interior;4
4763;2006;2006m01;São Francisco de Itabapoana;3304755;Interior;0
4764;2006;2006m01;Nova Friburgo;3303401;Interior;1
4765;2006;2006m01;Duas Barras;3301603;Interior;0
4766;2006;2006m01;Cantagalo;3301108;Interior;0
4767;2006;2006m01;"Cordeiro;Macuco";9999998;Interior;1
4768;2006;2006m01;São Sebastião do Alto;3305307;Interior;0
4769;2006;2006m01;Santa Maria Madalena;3304607;Interior;0
4770;2006;2006m01;Trajano de Morais;3305901;Interior;0
4771;2006;2006m01;Bom Jardim;3300506;Interior;0
4772;2006;2006m01;Cachoeiras de Macacu;3300803;Interior;0
4773;2006;2006m01;Mangaratiba;3302601;Interior;0
4774;2006;2006m01;Angra dos Reis;3300100;Interior;0
4775;2006;2006m01;Paraty;3303807;Interior;3
4776;2006;2006m01;Rio Claro;3304409;Interior;0
4777;2006;2006m02;Rio de Janeiro;3304557;Capital;8
4778;2006;2006m02;Rio de Janeiro;3304557;Capital;3
4779;2006;2006m02;Rio de Janeiro;3304557;Capital;6
4780;2006;2006m02;Rio de Janeiro;3304557;Capital;1
4781;2006;2006m02;Rio de Janeiro;3304557;Capital;0
4782;2006;2006m02;Rio de Janeiro;3304557;Capital;11
4783;2006;2006m02;Rio de Janeiro;3304557;Capital;8
4784;2006;2006m02;Rio de Janeiro;3304557;Capital;9
4785;2006;2006m02;Rio de Janeiro;3304557;Capital;6
4786;2006;2006m02;Rio de Janeiro;3304557;Capital;8
4787;2006;2006m02;Rio de Janeiro;3304557;Capital;1
4788;2006;2006m02;Rio de Janeiro;3304557;Capital;8
4789;2006;2006m02;Rio de Janeiro;3304557;Capital;6
4790;2006;2006m02;Rio de Janeiro;3304557;Capital;4
4791;2006;2006m02;Rio de Janeiro;3304557;Capital;11
4792;2006;2006m02;Rio de Janeiro;3304557;Capital;8
4793;2006;2006m02;Rio de Janeiro;3304557;Capital;5
4794;2006;2006m02;Rio de Janeiro;3304557;Capital;4
4795;2006;2006m02;Rio de Janeiro;3304557;Capital;10
4796;2006;2006m02;Rio de Janeiro;3304557;Capital;1
4797;2006;2006m02;Rio de Janeiro;3304557;Capital;3
4798;2006;2006m02;Rio de Janeiro;3304557;Capital;2
4799;2006;2006m02;Rio de Janeiro;3304557;Capital;7
4800;2006;2006m02;Rio de Janeiro;3304557;Capital;6
4801;2006;2006m02;Rio de Janeiro;3304557;Capital;9
4802;2006;2006m02;Rio de Janeiro;3304557;Capital;5
4803;2006;2006m02;Rio de Janeiro;3304557;Capital;0
4804;2006;2006m02;Rio de Janeiro;3304557;Capital;12
4805;2006;2006m02;Rio de Janeiro;3304557;Capital;9
4806;2006;2006m02;Rio de Janeiro;3304557;Capital;16
4807;2006;2006m02;Rio de Janeiro;3304557;Capital;13
4808;2006;2006m02;Rio de Janeiro;3304557;Capital;7
4809;2006;2006m02;Rio de Janeiro;3304557;Capital;11
4810;2006;2006m02;Rio de Janeiro;3304557;Capital;6
4811;2006;2006m02;Rio de Janeiro;3304557;Capital;2
4812;2006;2006m02;Rio de Janeiro;3304557;Capital;1
4813;2006;2006m02;Rio de Janeiro;3304557;Capital;4
4814;2006;2006m02;Rio de Janeiro;3304557;Capital;3
4815;2006;2006m02;Rio de Janeiro;3304557;Capital;7
4816;2006;2006m02;Seropédica;3305554;Baixada Fluminense;0
4817;2006;2006m02;Itaguaí;3302007;Baixada Fluminense;4
4818;2006;2006m02;Paracambi;3303609;Baixada Fluminense;0
4819;2006;2006m02;Nova Iguaçu;3303500;Baixada Fluminense;4
4820;2006;2006m02;Mesquita;3302858;Baixada Fluminense;5
4821;2006;2006m02;Belford Roxo;3300456;Baixada Fluminense;4
4822;2006;2006m02;Queimados;3304144;Baixada Fluminense;4
4823;2006;2006m02;Nova Iguaçu;3303500;Baixada Fluminense;0
4824;2006;2006m02;Nilópolis;3303203;Baixada Fluminense;4
4825;2006;2006m02;Nova Iguaçu;3303500;Baixada Fluminense;3
4826;2006;2006m02;Duque de Caxias;3301702;Baixada Fluminense;13
4827;2006;2006m02;Duque de Caxias;3301702;Baixada Fluminense;4
4828;2006;2006m02;Duque de Caxias;3301702;Baixada Fluminense;0
4829;2006;2006m02;Duque de Caxias;3301702;Baixada Fluminense;2
4830;2006;2006m02;Japeri;3302270;Baixada Fluminense;0
4831;2006;2006m02;São João de Meriti;3305109;Baixada Fluminense;11
4832;2006;2006m02;"Magé;Guapimirim";9999982;Baixada Fluminense;1
4833;2006;2006m02;Magé;3302502;Baixada Fluminense;0
4834;2006;2006m02;"Itaboraí;Tanguá";9999983;Interior;6
4835;2006;2006m02;São Gonçalo;3304904;Grande Niterói;9
4836;2006;2006m02;São Gonçalo;3304904;Grande Niterói;11
4837;2006;2006m02;São Gonçalo;3304904;Grande Niterói;10
4838;2006;2006m02;São Gonçalo;3304904;Grande Niterói;4
4839;2006;2006m02;Niterói;3303302;Grande Niterói;4
4840;2006;2006m02;Niterói;3303302;Grande Niterói;13
4841;2006;2006m02;Niterói;3303302;Grande Niterói;5
4842;2006;2006m02;Niterói;3303302;Grande Niterói;1
4843;2006;2006m02;Niterói;3303302;Grande Niterói;5
4844;2006;2006m02;Maricá;3302700;Grande Niterói;9
4845;2006;2006m02;Barra do Pirai;3300308;Interior;2
4846;2006;2006m02;Resende;3304201;Interior;5
4847;2006;2006m02;Barra Mansa;3300407;Interior;5
4848;2006;2006m02;Valença;3306107;Interior;1
4849;2006;2006m02;Rio das Flores;3304508;Interior;0
4850;2006;2006m02;Volta Redonda;3306305;Interior;3
4851;2006;2006m02;Piraí;3304003;Interior;0
4852;2006;2006m02;Vassouras;3306206;Interior;0
4853;2006;2006m02;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
4854;2006;2006m02;Mendes;3302809;Interior;0
4855;2006;2006m02;Engenheiro Paulo de Frontin;3301801;Interior;0
4856;2006;2006m02;Itatiaia;3302254;Interior;1
4857;2006;2006m02;"Porto Real;Quatis";9999992;Interior;1
4858;2006;2006m02;Pinheiral;3303955;Interior;0
4859;2006;2006m02;São José do Vale do Rio Preto;3305158;Interior;0
4860;2006;2006m02;Petrópolis;3303906;Interior;0
4861;2006;2006m02;Petrópolis;3303906;Interior;1
4862;2006;2006m02;Paraíba do Sul;3303708;Interior;0
4863;2006;2006m02;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;1
4864;2006;2006m02;Sapucaia;3305406;Interior;0
4865;2006;2006m02;Teresópolis;3305802;Interior;1
4866;2006;2006m02;Sumidouro;3305703;Interior;0
4867;2006;2006m02;Carmo;3301207;Interior;0
4868;2006;2006m02;Araruama;3300209;Interior;2
4869;2006;2006m02;Rio Bonito;3304300;Interior;1
4870;2006;2006m02;Silva Jardim;3305604;Interior;0
4871;2006;2006m02;Casimiro de Abreu;3301306;Interior;1
4872;2006;2006m02;Conceição de Macabú;3301405;Interior;0
4873;2006;2006m02;"Macaé;Quissamã;Carapebus";9999984;Interior;4
4874;2006;2006m02;Saquarema;3305505;Interior;0
4875;2006;2006m02;São Pedro da Aldeia;3305208;Interior;1
4876;2006;2006m02;"Cabo Frio;Arraial do Cabo";9999985;Interior;4
4877;2006;2006m02;Armação dos Búzios;3300233;Interior;3
4878;2006;2006m02;Rio das Ostras;3304524;Interior;0
4879;2006;2006m02;Iguaba Grande;3301876;Interior;1
4880;2006;2006m02;Campos dos Goytacazes;3301009;Interior;7
4881;2006;2006m02;Itaocara;3302106;Interior;0
4882;2006;2006m02;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
4883;2006;2006m02;Miracema;3303005;Interior;0
4884;2006;2006m02;Laje do Muriaé;3302304;Interior;0
4885;2006;2006m02;Porciúncula;3304102;Interior;0
4886;2006;2006m02;"Natividade;Varre-Sai";9999997;Interior;0
4887;2006;2006m02;São Fidélis;3304805;Interior;0
4888;2006;2006m02;Cambuci;3300902;Interior;0
4889;2006;2006m02;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;2
4890;2006;2006m02;Bom Jesus de Itabapoana;3300605;Interior;0
4891;2006;2006m02;São João da Barra;3305000;Interior;0
4892;2006;2006m02;Campos dos Goytacazes;3301009;Interior;6
4893;2006;2006m02;São Francisco de Itabapoana;3304755;Interior;0
4894;2006;2006m02;Nova Friburgo;3303401;Interior;2
4895;2006;2006m02;Duas Barras;3301603;Interior;0
4896;2006;2006m02;Cantagalo;3301108;Interior;0
4897;2006;2006m02;"Cordeiro;Macuco";9999998;Interior;0
4898;2006;2006m02;São Sebastião do Alto;3305307;Interior;0
4899;2006;2006m02;Santa Maria Madalena;3304607;Interior;0
4900;2006;2006m02;Trajano de Morais;3305901;Interior;0
4901;2006;2006m02;Bom Jardim;3300506;Interior;0
4902;2006;2006m02;Cachoeiras de Macacu;3300803;Interior;0
4903;2006;2006m02;Mangaratiba;3302601;Interior;0
4904;2006;2006m02;Angra dos Reis;3300100;Interior;2
4905;2006;2006m02;Paraty;3303807;Interior;2
4906;2006;2006m02;Rio Claro;3304409;Interior;0
4907;2006;2006m03;Rio de Janeiro;3304557;Capital;5
4908;2006;2006m03;Rio de Janeiro;3304557;Capital;4
4909;2006;2006m03;Rio de Janeiro;3304557;Capital;8
4910;2006;2006m03;Rio de Janeiro;3304557;Capital;4
4911;2006;2006m03;Rio de Janeiro;3304557;Capital;0
4912;2006;2006m03;Rio de Janeiro;3304557;Capital;5
4913;2006;2006m03;Rio de Janeiro;3304557;Capital;7
4914;2006;2006m03;Rio de Janeiro;3304557;Capital;4
4915;2006;2006m03;Rio de Janeiro;3304557;Capital;2
4916;2006;2006m03;Rio de Janeiro;3304557;Capital;8
4917;2006;2006m03;Rio de Janeiro;3304557;Capital;3
4918;2006;2006m03;Rio de Janeiro;3304557;Capital;13
4919;2006;2006m03;Rio de Janeiro;3304557;Capital;7
4920;2006;2006m03;Rio de Janeiro;3304557;Capital;7
4921;2006;2006m03;Rio de Janeiro;3304557;Capital;7
4922;2006;2006m03;Rio de Janeiro;3304557;Capital;3
4923;2006;2006m03;Rio de Janeiro;3304557;Capital;5
4924;2006;2006m03;Rio de Janeiro;3304557;Capital;8
4925;2006;2006m03;Rio de Janeiro;3304557;Capital;7
4926;2006;2006m03;Rio de Janeiro;3304557;Capital;4
4927;2006;2006m03;Rio de Janeiro;3304557;Capital;4
4928;2006;2006m03;Rio de Janeiro;3304557;Capital;6
4929;2006;2006m03;Rio de Janeiro;3304557;Capital;12
4930;2006;2006m03;Rio de Janeiro;3304557;Capital;4
4931;2006;2006m03;Rio de Janeiro;3304557;Capital;8
4932;2006;2006m03;Rio de Janeiro;3304557;Capital;6
4933;2006;2006m03;Rio de Janeiro;3304557;Capital;0
4934;2006;2006m03;Rio de Janeiro;3304557;Capital;11
4935;2006;2006m03;Rio de Janeiro;3304557;Capital;6
4936;2006;2006m03;Rio de Janeiro;3304557;Capital;14
4937;2006;2006m03;Rio de Janeiro;3304557;Capital;11
4938;2006;2006m03;Rio de Janeiro;3304557;Capital;7
4939;2006;2006m03;Rio de Janeiro;3304557;Capital;8
4940;2006;2006m03;Rio de Janeiro;3304557;Capital;3
4941;2006;2006m03;Rio de Janeiro;3304557;Capital;2
4942;2006;2006m03;Rio de Janeiro;3304557;Capital;2
4943;2006;2006m03;Rio de Janeiro;3304557;Capital;4
4944;2006;2006m03;Rio de Janeiro;3304557;Capital;0
4945;2006;2006m03;Rio de Janeiro;3304557;Capital;0
4946;2006;2006m03;Seropédica;3305554;Baixada Fluminense;0
4947;2006;2006m03;Itaguaí;3302007;Baixada Fluminense;1
4948;2006;2006m03;Paracambi;3303609;Baixada Fluminense;0
4949;2006;2006m03;Nova Iguaçu;3303500;Baixada Fluminense;5
4950;2006;2006m03;Mesquita;3302858;Baixada Fluminense;3
4951;2006;2006m03;Belford Roxo;3300456;Baixada Fluminense;4
4952;2006;2006m03;Queimados;3304144;Baixada Fluminense;1
4953;2006;2006m03;Nova Iguaçu;3303500;Baixada Fluminense;5
4954;2006;2006m03;Nilópolis;3303203;Baixada Fluminense;2
4955;2006;2006m03;Nova Iguaçu;3303500;Baixada Fluminense;1
4956;2006;2006m03;Duque de Caxias;3301702;Baixada Fluminense;12
4957;2006;2006m03;Duque de Caxias;3301702;Baixada Fluminense;5
4958;2006;2006m03;Duque de Caxias;3301702;Baixada Fluminense;1
4959;2006;2006m03;Duque de Caxias;3301702;Baixada Fluminense;7
4960;2006;2006m03;Japeri;3302270;Baixada Fluminense;0
4961;2006;2006m03;São João de Meriti;3305109;Baixada Fluminense;12
4962;2006;2006m03;"Magé;Guapimirim";9999982;Baixada Fluminense;1
4963;2006;2006m03;Magé;3302502;Baixada Fluminense;2
4964;2006;2006m03;"Itaboraí;Tanguá";9999983;Interior;5
4965;2006;2006m03;São Gonçalo;3304904;Grande Niterói;9
4966;2006;2006m03;São Gonçalo;3304904;Grande Niterói;5
4967;2006;2006m03;São Gonçalo;3304904;Grande Niterói;7
4968;2006;2006m03;São Gonçalo;3304904;Grande Niterói;3
4969;2006;2006m03;Niterói;3303302;Grande Niterói;10
4970;2006;2006m03;Niterói;3303302;Grande Niterói;5
4971;2006;2006m03;Niterói;3303302;Grande Niterói;10
4972;2006;2006m03;Niterói;3303302;Grande Niterói;1
4973;2006;2006m03;Niterói;3303302;Grande Niterói;4
4974;2006;2006m03;Maricá;3302700;Grande Niterói;5
4975;2006;2006m03;Barra do Pirai;3300308;Interior;0
4976;2006;2006m03;Resende;3304201;Interior;6
4977;2006;2006m03;Barra Mansa;3300407;Interior;10
4978;2006;2006m03;Valença;3306107;Interior;2
4979;2006;2006m03;Rio das Flores;3304508;Interior;0
4980;2006;2006m03;Volta Redonda;3306305;Interior;3
4981;2006;2006m03;Piraí;3304003;Interior;0
4982;2006;2006m03;Vassouras;3306206;Interior;1
4983;2006;2006m03;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
4984;2006;2006m03;Mendes;3302809;Interior;0
4985;2006;2006m03;Engenheiro Paulo de Frontin;3301801;Interior;0
4986;2006;2006m03;Itatiaia;3302254;Interior;0
4987;2006;2006m03;"Porto Real;Quatis";9999992;Interior;2
4988;2006;2006m03;Pinheiral;3303955;Interior;0
4989;2006;2006m03;São José do Vale do Rio Preto;3305158;Interior;0
4990;2006;2006m03;Petrópolis;3303906;Interior;1
4991;2006;2006m03;Petrópolis;3303906;Interior;0
4992;2006;2006m03;Paraíba do Sul;3303708;Interior;0
4993;2006;2006m03;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;2
4994;2006;2006m03;Sapucaia;3305406;Interior;0
4995;2006;2006m03;Teresópolis;3305802;Interior;0
4996;2006;2006m03;Sumidouro;3305703;Interior;0
4997;2006;2006m03;Carmo;3301207;Interior;0
4998;2006;2006m03;Araruama;3300209;Interior;3
4999;2006;2006m03;Rio Bonito;3304300;Interior;1
5000;2006;2006m03;Silva Jardim;3305604;Interior;0
5001;2006;2006m03;Casimiro de Abreu;3301306;Interior;0
5002;2006;2006m03;Conceição de Macabú;3301405;Interior;2
5003;2006;2006m03;"Macaé;Quissamã;Carapebus";9999984;Interior;6
5004;2006;2006m03;Saquarema;3305505;Interior;0
5005;2006;2006m03;São Pedro da Aldeia;3305208;Interior;0
5006;2006;2006m03;"Cabo Frio;Arraial do Cabo";9999985;Interior;6
5007;2006;2006m03;Armação dos Búzios;3300233;Interior;1
5008;2006;2006m03;Rio das Ostras;3304524;Interior;3
5009;2006;2006m03;Iguaba Grande;3301876;Interior;0
5010;2006;2006m03;Campos dos Goytacazes;3301009;Interior;5
5011;2006;2006m03;Itaocara;3302106;Interior;1
5012;2006;2006m03;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
5013;2006;2006m03;Miracema;3303005;Interior;0
5014;2006;2006m03;Laje do Muriaé;3302304;Interior;0
5015;2006;2006m03;Porciúncula;3304102;Interior;0
5016;2006;2006m03;"Natividade;Varre-Sai";9999997;Interior;0
5017;2006;2006m03;São Fidélis;3304805;Interior;0
5018;2006;2006m03;Cambuci;3300902;Interior;0
5019;2006;2006m03;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;1
5020;2006;2006m03;Bom Jesus de Itabapoana;3300605;Interior;0
5021;2006;2006m03;São João da Barra;3305000;Interior;1
5022;2006;2006m03;Campos dos Goytacazes;3301009;Interior;3
5023;2006;2006m03;São Francisco de Itabapoana;3304755;Interior;0
5024;2006;2006m03;Nova Friburgo;3303401;Interior;11
5025;2006;2006m03;Duas Barras;3301603;Interior;0
5026;2006;2006m03;Cantagalo;3301108;Interior;0
5027;2006;2006m03;"Cordeiro;Macuco";9999998;Interior;0
5028;2006;2006m03;São Sebastião do Alto;3305307;Interior;0
5029;2006;2006m03;Santa Maria Madalena;3304607;Interior;0
5030;2006;2006m03;Trajano de Morais;3305901;Interior;0
5031;2006;2006m03;Bom Jardim;3300506;Interior;0
5032;2006;2006m03;Cachoeiras de Macacu;3300803;Interior;0
5033;2006;2006m03;Mangaratiba;3302601;Interior;0
5034;2006;2006m03;Angra dos Reis;3300100;Interior;1
5035;2006;2006m03;Paraty;3303807;Interior;7
5036;2006;2006m03;Rio Claro;3304409;Interior;0
5037;2006;2006m04;Rio de Janeiro;3304557;Capital;4
5038;2006;2006m04;Rio de Janeiro;3304557;Capital;6
5039;2006;2006m04;Rio de Janeiro;3304557;Capital;5
5040;2006;2006m04;Rio de Janeiro;3304557;Capital;4
5041;2006;2006m04;Rio de Janeiro;3304557;Capital;0
5042;2006;2006m04;Rio de Janeiro;3304557;Capital;5
5043;2006;2006m04;Rio de Janeiro;3304557;Capital;5
5044;2006;2006m04;Rio de Janeiro;3304557;Capital;4
5045;2006;2006m04;Rio de Janeiro;3304557;Capital;3
5046;2006;2006m04;Rio de Janeiro;3304557;Capital;4
5047;2006;2006m04;Rio de Janeiro;3304557;Capital;11
5048;2006;2006m04;Rio de Janeiro;3304557;Capital;5
5049;2006;2006m04;Rio de Janeiro;3304557;Capital;7
5050;2006;2006m04;Rio de Janeiro;3304557;Capital;3
5051;2006;2006m04;Rio de Janeiro;3304557;Capital;9
5052;2006;2006m04;Rio de Janeiro;3304557;Capital;4
5053;2006;2006m04;Rio de Janeiro;3304557;Capital;13
5054;2006;2006m04;Rio de Janeiro;3304557;Capital;10
5055;2006;2006m04;Rio de Janeiro;3304557;Capital;5
5056;2006;2006m04;Rio de Janeiro;3304557;Capital;6
5057;2006;2006m04;Rio de Janeiro;3304557;Capital;3
5058;2006;2006m04;Rio de Janeiro;3304557;Capital;5
5059;2006;2006m04;Rio de Janeiro;3304557;Capital;10
5060;2006;2006m04;Rio de Janeiro;3304557;Capital;9
5061;2006;2006m04;Rio de Janeiro;3304557;Capital;8
5062;2006;2006m04;Rio de Janeiro;3304557;Capital;10
5063;2006;2006m04;Rio de Janeiro;3304557;Capital;1
5064;2006;2006m04;Rio de Janeiro;3304557;Capital;8
5065;2006;2006m04;Rio de Janeiro;3304557;Capital;4
5066;2006;2006m04;Rio de Janeiro;3304557;Capital;12
5067;2006;2006m04;Rio de Janeiro;3304557;Capital;11
5068;2006;2006m04;Rio de Janeiro;3304557;Capital;6
5069;2006;2006m04;Rio de Janeiro;3304557;Capital;6
5070;2006;2006m04;Rio de Janeiro;3304557;Capital;3
5071;2006;2006m04;Rio de Janeiro;3304557;Capital;1
5072;2006;2006m04;Rio de Janeiro;3304557;Capital;2
5073;2006;2006m04;Rio de Janeiro;3304557;Capital;4
5074;2006;2006m04;Rio de Janeiro;3304557;Capital;3
5075;2006;2006m04;Rio de Janeiro;3304557;Capital;5
5076;2006;2006m04;Seropédica;3305554;Baixada Fluminense;2
5077;2006;2006m04;Itaguaí;3302007;Baixada Fluminense;4
5078;2006;2006m04;Paracambi;3303609;Baixada Fluminense;0
5079;2006;2006m04;Nova Iguaçu;3303500;Baixada Fluminense;6
5080;2006;2006m04;Mesquita;3302858;Baixada Fluminense;4
5081;2006;2006m04;Belford Roxo;3300456;Baixada Fluminense;8
5082;2006;2006m04;Queimados;3304144;Baixada Fluminense;2
5083;2006;2006m04;Nova Iguaçu;3303500;Baixada Fluminense;3
5084;2006;2006m04;Nilópolis;3303203;Baixada Fluminense;5
5085;2006;2006m04;Nova Iguaçu;3303500;Baixada Fluminense;4
5086;2006;2006m04;Duque de Caxias;3301702;Baixada Fluminense;14
5087;2006;2006m04;Duque de Caxias;3301702;Baixada Fluminense;3
5088;2006;2006m04;Duque de Caxias;3301702;Baixada Fluminense;0
5089;2006;2006m04;Duque de Caxias;3301702;Baixada Fluminense;0
5090;2006;2006m04;Japeri;3302270;Baixada Fluminense;0
5091;2006;2006m04;São João de Meriti;3305109;Baixada Fluminense;9
5092;2006;2006m04;"Magé;Guapimirim";9999982;Baixada Fluminense;6
5093;2006;2006m04;Magé;3302502;Baixada Fluminense;3
5094;2006;2006m04;"Itaboraí;Tanguá";9999983;Interior;6
5095;2006;2006m04;São Gonçalo;3304904;Grande Niterói;7
5096;2006;2006m04;São Gonçalo;3304904;Grande Niterói;13
5097;2006;2006m04;São Gonçalo;3304904;Grande Niterói;7
5098;2006;2006m04;São Gonçalo;3304904;Grande Niterói;6
5099;2006;2006m04;Niterói;3303302;Grande Niterói;2
5100;2006;2006m04;Niterói;3303302;Grande Niterói;10
5101;2006;2006m04;Niterói;3303302;Grande Niterói;13
5102;2006;2006m04;Niterói;3303302;Grande Niterói;1
5103;2006;2006m04;Niterói;3303302;Grande Niterói;2
5104;2006;2006m04;Maricá;3302700;Grande Niterói;4
5105;2006;2006m04;Barra do Pirai;3300308;Interior;1
5106;2006;2006m04;Resende;3304201;Interior;1
5107;2006;2006m04;Barra Mansa;3300407;Interior;14
5108;2006;2006m04;Valença;3306107;Interior;0
5109;2006;2006m04;Rio das Flores;3304508;Interior;0
5110;2006;2006m04;Volta Redonda;3306305;Interior;7
5111;2006;2006m04;Piraí;3304003;Interior;0
5112;2006;2006m04;Vassouras;3306206;Interior;0
5113;2006;2006m04;"Miguel Pereira;Paty dos Alferes";9999999;Interior;1
5114;2006;2006m04;Mendes;3302809;Interior;0
5115;2006;2006m04;Engenheiro Paulo de Frontin;3301801;Interior;0
5116;2006;2006m04;Itatiaia;3302254;Interior;1
5117;2006;2006m04;"Porto Real;Quatis";9999992;Interior;3
5118;2006;2006m04;Pinheiral;3303955;Interior;0
5119;2006;2006m04;São José do Vale do Rio Preto;3305158;Interior;0
5120;2006;2006m04;Petrópolis;3303906;Interior;2
5121;2006;2006m04;Petrópolis;3303906;Interior;0
5122;2006;2006m04;Paraíba do Sul;3303708;Interior;0
5123;2006;2006m04;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;2
5124;2006;2006m04;Sapucaia;3305406;Interior;0
5125;2006;2006m04;Teresópolis;3305802;Interior;1
5126;2006;2006m04;Sumidouro;3305703;Interior;0
5127;2006;2006m04;Carmo;3301207;Interior;0
5128;2006;2006m04;Araruama;3300209;Interior;2
5129;2006;2006m04;Rio Bonito;3304300;Interior;1
5130;2006;2006m04;Silva Jardim;3305604;Interior;0
5131;2006;2006m04;Casimiro de Abreu;3301306;Interior;0
5132;2006;2006m04;Conceição de Macabú;3301405;Interior;0
5133;2006;2006m04;"Macaé;Quissamã;Carapebus";9999984;Interior;7
5134;2006;2006m04;Saquarema;3305505;Interior;1
5135;2006;2006m04;São Pedro da Aldeia;3305208;Interior;3
5136;2006;2006m04;"Cabo Frio;Arraial do Cabo";9999985;Interior;13
5137;2006;2006m04;Armação dos Búzios;3300233;Interior;1
5138;2006;2006m04;Rio das Ostras;3304524;Interior;2
5139;2006;2006m04;Iguaba Grande;3301876;Interior;0
